id	PCOA1	PCOA2	group1	group2
6358F	-0.176955379	0.117752378	F7_D240	F7
6359F	-0.219880248	0.111050674	F7_D240	F7
6363F	-0.20925815	0.114542291	F7_D240	F7
6365F	-0.249241119	0.123064968	F7_D240	F7
6375F	-0.203973385	0.130589616	F7_D240	F7
6380F	-0.228292696	0.14206369	F7_D240	F7
6385F	-0.148118013	0.092446558	F7_D240	F7
6386F	-0.167334718	0.095521997	F7_D240	F7
6387F	-0.18682312	0.162427112	F7_D240	F7
6389F	-0.223115817	0.153921288	F7_D240	F7
6396F	-0.177738556	0.117571736	F7_D240	F7
6397F	-0.144538469	0.120341202	F7_D240	F7
6400F	-0.18284269	0.123228813	F7_D240	F7
6402F	-0.217965612	0.156494961	F7_D240	F7
6403F	-0.195495124	0.112769982	F7_D240	F7
6404F	-0.240037191	0.141176241	F7_D240	F7
6405F	-0.22995573	0.102115573	F7_D240	F7
6407F	-0.229401996	0.180357955	F7_D240	F7
6408F	-0.202004544	0.06671422	F7_D240	F7
6409F	-0.217867099	0.102611019	F7_D240	F7
6412F	-0.220185364	0.142288262	F7_D240	F7
6421F	-0.195545427	0.148742085	F7_D240	F7
6425F	-0.205494158	0.174834383	F7_D240	F7
6430F	-0.216911331	0.181307038	F7_D240	F7
6434F	-0.24460394	0.118659731	F7_D240	F7
6435F	-0.199553353	0.117079505	F7_D240	F7
6437F	-0.189684384	0.17546564	F7_D240	F7
6438F	-0.250387459	0.133990084	F7_D240	F7
6458F	-0.174711464	0.179122682	F7_D240	F7
6460F	-0.218923989	0.093160609	F7_D240	F7
6463F	-0.150430934	0.157210454	F7_D240	F7
6464F	-0.213103889	0.045470609	F7_D240	F7
6465F	-0.200320123	0.135183679	F7_D240	F7
6466F	-0.236783968	0.085053733	F7_D240	F7
6468F	-0.170750892	0.111652853	F7_D240	F7
6469F	-0.202451539	0.204002942	F7_D240	F7
6471F	-0.150426468	0.194708606	F7_D240	F7
6473F	-0.172745569	0.071463153	F7_D240	F7
6474F	-0.177932194	0.128058732	F7_D240	F7
6475F	-0.228120396	0.165153739	F7_D240	F7
6477F	-0.218847683	0.174245109	F7_D240	F7
6479F	-0.204991447	0.18453969	F7_D240	F7
6484F	-0.192188667	0.112552478	F7_D240	F7
6486F	-0.24258742	0.108242218	F7_D240	F7
6490F	-0.224602576	0.176792024	F7_D240	F7
6497F	-0.203426342	0.161409474	F7_D240	F7
6499F	-0.172656315	0.132996646	F7_D240	F7
6505F	-0.190538222	0.081697666	F7_D240	F7
6506F	-0.215303952	0.012545235	F7_D240	F7
6507F	0.049757766	0.035498236	F7_D240	F7
6510F	-0.217193727	0.124021081	F7_D240	F7
6512F	-0.234003689	0.131098694	F7_D240	F7
6524F	-0.236642361	0.076281947	F7_D240	F7
6525F	-0.236203324	0.142984825	F7_D240	F7
6533F	-0.187579434	0.182369672	F7_D240	F7
6536F	-0.222359598	0.083144674	F7_D240	F7
6542F	-0.225780487	0.140793342	F7_D240	F7
6544F	-0.205370958	0.120370256	F7_D240	F7
6546F	-0.208626062	0.047209925	F7_D240	F7
6549F	-0.199193269	0.053609547	F7_D240	F7
6553F	-0.221184772	0.083457927	F7_D240	F7
6556F	-0.223401205	0.145333935	F7_D240	F7
6558F	-0.223652159	0.160200292	F7_D240	F7
6564F	-0.233871162	0.104586583	F7_D240	F7
6566F	-0.124119403	0.044984241	F7_D240	F7
6568F	-0.234214003	0.079808088	F7_D240	F7
6570F	-0.237094562	0.024271465	F7_D240	F7
6573F	-0.192511863	0.117446289	F7_D240	F7
6574F	-0.182718661	0.14956282	F7_D240	F7
6575F	-0.225332597	0.0540202	F7_D240	F7
6576F	-0.110885958	0.073227961	F7_D240	F7
6578F	-0.230898166	0.1240418	F7_D240	F7
6581F	-0.130789983	0.052811556	F7_D240	F7
6583F	-0.152919365	0.034275333	F7_D240	F7
6584F	-0.235044452	0.131075017	F7_D240	F7
6590F	-0.237854365	0.103223981	F7_D240	F7
6596F	-0.20568692	0.163916909	F7_D240	F7
6598F	-0.108755989	0.11663439	F7_D240	F7
6600F	-0.189525593	0.142137637	F7_D240	F7
6601F	-0.214018163	0.132012705	F7_D240	F7
6603F	-0.205225141	0.073499239	F7_D240	F7
6607F	-0.236088431	0.092519508	F7_D240	F7
6609F	-0.177933312	0.089011593	F7_D240	F7
6611F	-0.236531025	0.099251707	F7_D240	F7
6612F	-0.244349362	0.074399666	F7_D240	F7
6614F	-0.234774627	0.147270992	F7_D240	F7
6621F	-0.202759021	0.101751644	F7_D240	F7
6627F	-0.234038707	0.124949774	F7_D240	F7
6634F	-0.235179724	0.085931748	F7_D240	F7
6635F	-0.240866307	0.056767392	F7_D240	F7
6638F	-0.225950701	0.12752398	F7_D240	F7
6647F	-0.176598523	0.099907906	F7_D240	F7
6649F	-0.214363912	0.108031624	F7_D240	F7
6651F	-0.218989172	0.105916683	F7_D240	F7
6653F	-0.216948612	0.191035726	F7_D240	F7
6655F	-0.180199024	0.159424338	F7_D240	F7
6659F	-0.187917795	0.169025291	F7_D240	F7
6661F	-0.229893557	0.124649284	F7_D240	F7
6663F	-0.226385884	0.13537965	F7_D240	F7
6665F	-0.206989387	0.113487594	F7_D240	F7
6669F	-0.234772185	0.118878755	F7_D240	F7
6671F	-0.226264343	0.165532402	F7_D240	F7
6675F	-0.241622845	0.136235024	F7_D240	F7
6679F	-0.249970511	0.130955872	F7_D240	F7
6680F	-0.196997198	0.06524076	F7_D240	F7
6683F	-0.253731031	0.120975332	F7_D240	F7
6685F	-0.25824251	0.141683424	F7_D240	F7
6686F	-0.250441379	0.126242238	F7_D240	F7
6690F	-0.196392007	0.060515103	F7_D240	F7
6693F	-0.177303809	0.115503771	F7_D240	F7
6694F	-0.084615497	0.072313906	F7_D240	F7
6695F	-0.199706537	0.089587814	F7_D240	F7
6698F	-0.219139632	0.092902456	F7_D240	F7
6699F	-0.242042531	0.114311766	F7_D240	F7
6701F	-0.147118553	-0.004965073	F7_D240	F7
6702F	-0.158613681	0.08218773	F7_D240	F7
6705F	-0.094556873	0.089967173	F7_D240	F7
6708F	-0.252727638	0.132868359	F7_D240	F7
6710F	-0.22576475	0.103706172	F7_D240	F7
6711F	-0.224638089	0.103447979	F7_D240	F7
6713F	-0.191563644	0.137052111	F7_D240	F7
6714F	-0.215347929	0.040982598	F7_D240	F7
6715F	-0.225605527	0.151781749	F7_D240	F7
6716F	-0.237673653	0.129785815	F7_D240	F7
6717F	-0.207425725	0.166825651	F7_D240	F7
6719F	-0.196279095	0.165947252	F7_D240	F7
6721F	-0.205174339	0.222188357	F7_D240	F7
6723F	-0.219049971	0.092172933	F7_D240	F7
6724F	-0.196127166	0.146088604	F7_D240	F7
6726F	-0.191884711	0.136910539	F7_D240	F7
6729F	-0.261336835	0.092581818	F7_D240	F7
6732F	-0.229620755	0.132606283	F7_D240	F7
6734F	-0.191836575	0.128047047	F7_D240	F7
6740F	-0.238887192	0.147018251	F7_D240	F7
6743F	-0.214835245	0.080837788	F7_D240	F7
6745F	-0.219629559	0.128925497	F7_D240	F7
6746F	-0.22246684	0.097436459	F7_D240	F7
6750F	-0.20877493	0.072608876	F7_D240	F7
6751F	-0.224405272	0.191024304	F7_D240	F7
6752F	-0.225374107	0.139487892	F7_D240	F7
6753F	-0.258587943	0.123881707	F7_D240	F7
6754F	-0.169656875	0.099534069	F7_D240	F7
6755F	-0.244216282	0.097345283	F7_D240	F7
6756F	-0.167587245	0.113986243	F7_D240	F7
6757F	-0.232466516	0.140172659	F7_D240	F7
6761F	-0.256794557	0.155617689	F7_D240	F7
6763F	-0.225046013	0.175795916	F7_D240	F7
6768F	-0.232096647	0.107580249	F7_D240	F7
6772F	-0.237421038	0.093846776	F7_D240	F7
6774F	-0.213827271	0.110120011	F7_D240	F7
6775F	-0.186114458	0.035499134	F7_D240	F7
6781F	-0.139036703	0.136080868	F7_D240	F7
6789F	-0.238580465	0.130514186	F7_D240	F7
6791F	-0.234708488	0.110425673	F7_D240	F7
6793F	-0.218457086	0.105615655	F7_D240	F7
6795F	-0.207441379	0.099109306	F7_D240	F7
6797F	-0.230671097	0.106413044	F7_D240	F7
6798F	-0.223715353	0.175390099	F7_D240	F7
6802F	-0.227147818	0.132182255	F7_D240	F7
6805F	-0.19800846	0.15821893	F7_D240	F7
6807F	-0.201189106	0.138280664	F7_D240	F7
6808F	-0.055283762	0.028553279	F7_D240	F7
6809F	-0.065436369	0.082188277	F7_D240	F7
6811F	-0.257070661	0.100057174	F7_D240	F7
6813F	-0.247947797	0.114254284	F7_D240	F7
6814F	-0.226473555	0.096147616	F7_D240	F7
6815F	-0.216228428	0.162365239	F7_D240	F7
6820F	-0.246828159	0.106394646	F7_D240	F7
6821F	-0.211337902	0.141640744	F7_D240	F7
6822F	-0.232849607	0.138988986	F7_D240	F7
6824F	-0.210520969	0.106326913	F7_D240	F7
6825F	-0.245474539	0.115235509	F7_D240	F7
6827F	-0.206647524	0.101618583	F7_D240	F7
6830F	-0.211828251	0.099978988	F7_D240	F7
6831F	-0.184000407	0.021339692	F7_D240	F7
6832F	-0.213521505	0.122516636	F7_D240	F7
6833F	-0.224281972	0.118255414	F7_D240	F7
6834F	-0.223052561	0.056181427	F7_D240	F7
6835F	-0.220498076	0.073609982	F7_D240	F7
6837F	-0.206383096	0.190313249	F7_D240	F7
6838F	-0.214115778	0.162819846	F7_D240	F7
6840F	-0.237442607	0.139280381	F7_D240	F7
6841F	-0.220491769	0.061385688	F7_D240	F7
6844F	-0.241775897	0.127863293	F7_D240	F7
6845F	-0.211234677	0.100071515	F7_D240	F7
6846F	-0.160984773	0.130334192	F7_D240	F7
6847F	-0.212714824	0.076656708	F7_D240	F7
6849F	-0.250846906	0.059281369	F7_D240	F7
6850F	-0.212081889	0.00158516	F7_D240	F7
6851F	-0.067493448	0.041312028	F7_D240	F7
6852F	-0.201802994	0.093822221	F7_D240	F7
6853F	-0.185885512	0.054270459	F7_D240	F7
6854F	-0.220555901	0.069243376	F7_D240	F7
6855F	-0.113812381	0.03588351	F7_D240	F7
6857F	-0.218927144	0.082986159	F7_D240	F7
6858F	-0.224935862	0.083070577	F7_D240	F7
6859F	-0.213554433	0.055382269	F7_D240	F7
6860F	-0.188391851	0.105923021	F7_D240	F7
6861F	-0.198932965	0.044256372	F7_D240	F7
6863F	-0.196163663	0.05283435	F7_D240	F7
6864F	-0.241088464	0.086756193	F7_D240	F7
6865F	-0.20278536	0.009383985	F7_D240	F7
6867F	-0.216362518	0.110103316	F7_D240	F7
6868F	-0.212314976	0.124380388	F7_D240	F7
6869F	-0.229366119	0.109985626	F7_D240	F7
6870F	-0.228719442	0.113968509	F7_D240	F7
6872F	-0.231004081	0.075166015	F7_D240	F7
6874F	-0.229509705	0.052713399	F7_D240	F7
6875F	-0.237973619	0.091876996	F7_D240	F7
6876F	-0.211720761	0.108907745	F7_D240	F7
6877F	-0.243992682	0.140698948	F7_D240	F7
6878F	-0.199398046	0.132542503	F7_D240	F7
6879F	-0.242058694	0.185746373	F7_D240	F7
6880F	-0.219485143	0.110351822	F7_D240	F7
6885F	-0.157000325	0.070037352	F7_D240	F7
6887F	-0.229375916	0.08772053	F7_D240	F7
6889F	-0.174711324	0.157115	F7_D240	F7
6890F	-0.21064121	0.053890992	F7_D240	F7
6891F	-0.190896116	0.08144354	F7_D240	F7
6893F	-0.22135898	0.103314566	F7_D240	F7
6894F	-0.21488784	0.050975568	F7_D240	F7
6895F	-0.201704076	0.141158914	F7_D240	F7
6896F	-0.096104283	0.055635304	F7_D240	F7
6898F	-0.219242962	0.041497867	F7_D240	F7
6899F	-0.199045039	0.108572461	F7_D240	F7
6901F	-0.136781825	0.094978233	F7_D240	F7
6902F	-0.214097264	0.021085393	F7_D240	F7
6903F	-0.220673186	0.042558236	F7_D240	F7
6904F	-0.229398996	0.059734871	F7_D240	F7
6905F	-0.221698481	0.166870993	F7_D240	F7
6907F	-0.238807577	0.147207749	F7_D240	F7
6911F	-0.205507127	0.136887786	F7_D240	F7
6912F	-0.167619016	0.094161943	F7_D240	F7
6914F	-0.235934213	0.102125137	F7_D240	F7
6915F	-0.154456568	0.08307505	F7_D240	F7
6916F	-0.234367734	0.060384062	F7_D240	F7
6917F	-0.220860537	0.102242165	F7_D240	F7
6918F	-0.228833025	0.070455453	F7_D240	F7
6920F	-0.223976181	0.059284767	F7_D240	F7
6924F	-0.224447196	0.081002665	F7_D240	F7
6932F	-0.212808879	0.013415697	F7_D240	F7
6937F	-0.164429051	0.057326355	F7_D240	F7
6939F	-0.182626121	0.036732593	F7_D240	F7
6945F	-0.083580593	0.093706604	F7_D240	F7
6951F	-0.233318751	0.114664205	F7_D240	F7
6953F	-0.230232493	0.085906192	F7_D240	F7
6955F	-0.208737368	0.151978327	F7_D240	F7
6957F	-0.209357273	0.066946354	F7_D240	F7
6960F	-0.1350453	0.112957351	F7_D240	F7
6967F	-0.232284076	0.086508031	F7_D240	F7
6971F	-0.233064265	0.068017042	F7_D240	F7
6973F	-0.215386292	0.0639499	F7_D240	F7
6977F	-0.198151688	0.08788786	F7_D240	F7
6979F	-0.223266269	0.089946875	F7_D240	F7
6981F	-0.223884745	0.088974572	F7_D240	F7
6983F	-0.246630637	0.118796527	F7_D240	F7
6985F	-0.209648658	0.120181071	F7_D240	F7
6989F	-0.229594067	0.102133813	F7_D240	F7
6995F	-0.239948049	0.091996628	F7_D240	F7
7001F	-0.201884772	0.110058375	F7_D240	F7
7003F	-0.235274845	0.092493488	F7_D240	F7
7005F	-0.202975287	0.07269131	F7_D240	F7
7009F	-0.242021908	0.151971473	F7_D240	F7
7015F	-0.218988881	0.058197504	F7_D240	F7
7019F	-0.208703573	0.111700201	F7_D240	F7
7023F	-0.21838136	0.096969157	F7_D240	F7
7025F	-0.237475997	0.109309964	F7_D240	F7
7027F	-0.23779378	0.123531332	F7_D240	F7
7029F	-0.231415823	0.093594866	F7_D240	F7
7031F	-0.218819083	0.096593817	F7_D240	F7
7033F	-0.227049374	0.050060737	F7_D240	F7
7035F	-0.229939501	0.048999467	F7_D240	F7
7037F	-0.190841903	-0.01377234	F7_D240	F7
7041F	-0.252836688	0.105278085	F7_D240	F7
7043F	-0.243189764	0.084044168	F7_D240	F7
7045F	-0.19705031	0.038580012	F7_D240	F7
7047F	-0.159299261	0.098358645	F7_D240	F7
7049F	-0.234363702	0.104672647	F7_D240	F7
7051F	-0.219802196	0.116738708	F7_D240	F7
7053F	-0.244255789	0.113600297	F7_D240	F7
7055F	-0.24055976	0.073428688	F7_D240	F7
7057F	-0.228243212	0.097350487	F7_D240	F7
7059F	-0.230565022	0.133375659	F7_D240	F7
7061F	-0.234042596	0.069970921	F7_D240	F7
7063F	-0.234542842	0.052874881	F7_D240	F7
7067F	-0.220677841	0.060749332	F7_D240	F7
7069F	-0.245917721	0.053660458	F7_D240	F7
7071F	-0.213020074	0.029360281	F7_D240	F7
7073F	-0.192541132	0.029236226	F7_D240	F7
7075F	-0.21945431	0.078510458	F7_D240	F7
7079F	-0.192300732	0.079175923	F7_D240	F7
7083F	-0.208865556	0.022230432	F7_D240	F7
7087F	-0.196684748	0.023065815	F7_D240	F7
7089F	-0.226075933	0.060622069	F7_D240	F7
7093F	-0.236943995	0.076366317	F7_D240	F7
7101F	-0.199886251	0.10205601	F7_D240	F7
7103F	-0.244240219	0.026021313	F7_D240	F7
7105F	-0.223170726	0.130017593	F7_D240	F7
7111F	-0.232778353	0.093070948	F7_D240	F7
7113F	-0.231924702	0.04848588	F7_D240	F7
4663C	0.014056582	-0.324530361	F7_CC	F7
5800C	-0.110683461	-0.223088609	F7_CC	F7
5801C	-0.105596251	-0.187762667	F7_CC	F7
5802C	-0.064786279	-0.247684247	F7_CC	F7
5803C	-0.096429102	-0.186378088	F7_CC	F7
5804C	0.003691729	-0.260379098	F7_CC	F7
5805C	-0.080469852	-0.279244694	F7_CC	F7
5806C	0.03890642	-0.260359607	F7_CC	F7
5807C	0.100878142	-0.308511345	F7_CC	F7
5808C	-0.066497941	-0.192453983	F7_CC	F7
5809C	-0.076548655	-0.148737675	F7_CC	F7
5810C	0.001404177	-0.102059942	F7_CC	F7
5811C	-0.099469834	-0.148270864	F7_CC	F7
5813C	-0.02841244	-0.23052488	F7_CC	F7
5814C	-0.036739623	-0.285568761	F7_CC	F7
5815C	-0.005033177	-0.379226683	F7_CC	F7
5816C	0.182871037	-0.331366628	F7_CC	F7
5820C	-0.130501409	-0.21928069	F7_CC	F7
5822C	-0.144470294	-0.139863332	F7_CC	F7
5824C	-0.033376541	-0.273306943	F7_CC	F7
5825C	-0.177995939	-0.112625374	F7_CC	F7
5826C	-0.051754673	-0.276641883	F7_CC	F7
5828C	-0.064218174	-0.321720987	F7_CC	F7
5830C	-0.097556949	-0.281635213	F7_CC	F7
5833C	-0.147578837	-0.209820906	F7_CC	F7
5835C	-0.051242863	-0.216712363	F7_CC	F7
5836C	-0.005098479	-0.262632331	F7_CC	F7
5837C	-0.157047284	-0.166569057	F7_CC	F7
5838C	-0.028161105	-0.191315614	F7_CC	F7
5839C	-0.044537379	-0.291503607	F7_CC	F7
5840C	-0.133745616	-0.194061099	F7_CC	F7
5841C	-0.073358708	-0.225874273	F7_CC	F7
5843C	-0.127195431	-0.242311336	F7_CC	F7
5845C	-0.094884592	-0.250489242	F7_CC	F7
5846C	-0.023795106	-0.053592368	F7_CC	F7
5847C	-0.145880821	-0.135850275	F7_CC	F7
5850C	-0.163820403	-0.09030215	F7_CC	F7
5851C	-0.104881056	-0.186541332	F7_CC	F7
5852C	-0.096283325	-0.255206852	F7_CC	F7
5858C	0.098393366	-0.264796025	F7_CC	F7
5859C	-0.125750969	-0.163907054	F7_CC	F7
5863C	-0.131266853	-0.054552943	F7_CC	F7
5865C	0.036529107	-0.249247997	F7_CC	F7
5866C	-0.075956703	-0.152518834	F7_CC	F7
5868C	0.017653573	-0.306926135	F7_CC	F7
5871C	-0.119487096	-0.261822413	F7_CC	F7
5875C	0.05578601	-0.24038324	F7_CC	F7
5876C	-0.085349425	-0.127055358	F7_CC	F7
5877C	-0.07862139	-0.164980577	F7_CC	F7
5878C	0.084303782	-0.203088278	F7_CC	F7
5880C	0.011709922	-0.178005235	F7_CC	F7
5882C	-0.142986581	-0.130959884	F7_CC	F7
5884C	-0.098093775	-0.12776576	F7_CC	F7
5886C	0.002226241	-0.280326331	F7_CC	F7
5887C	-0.069339127	-0.222983029	F7_CC	F7
5888C	-0.148439615	-0.197001378	F7_CC	F7
5890C	-0.097513094	-0.148945588	F7_CC	F7
5891C	-0.114215704	-0.152218152	F7_CC	F7
5892C	0.016049053	-0.260506897	F7_CC	F7
5894C	-0.101753187	-0.256398011	F7_CC	F7
5895C	0.121302086	-0.353425988	F7_CC	F7
5896C	-0.115521976	-0.126425512	F7_CC	F7
5897C	0.109716881	-0.353328903	F7_CC	F7
5898C	-0.042073703	-0.37852506	F7_CC	F7
5899C	0.071560352	-0.316948899	F7_CC	F7
5900C	-0.107880045	-0.199626253	F7_CC	F7
5901C	-0.091060775	-0.258052435	F7_CC	F7
5902C	-0.024312353	-0.201718387	F7_CC	F7
5903C	-0.119540673	-0.1138451	F7_CC	F7
5904C	-0.102288536	-0.227833447	F7_CC	F7
5905C	-0.147706288	-0.118042181	F7_CC	F7
5906C	-0.028554594	-0.262745074	F7_CC	F7
5907C	-0.007823771	-0.261443376	F7_CC	F7
5908C	-0.127623244	-0.171254862	F7_CC	F7
5909C	-0.075398614	-0.296629618	F7_CC	F7
5910C	-0.150559982	-0.055944603	F7_CC	F7
5911C	-0.092411333	-0.228619255	F7_CC	F7
5912C	-0.149436577	-0.041809036	F7_CC	F7
5913C	-0.138297254	-0.238213513	F7_CC	F7
5915C	0.166951347	-0.276299677	F7_CC	F7
5916C	-0.159096901	-0.134159279	F7_CC	F7
5917C	-0.038446034	-0.249697438	F7_CC	F7
5918C	-0.109401905	-0.115413608	F7_CC	F7
5919C	-0.011185665	-0.203268505	F7_CC	F7
5920C	-0.127514593	-0.189360039	F7_CC	F7
5922C	-0.158072217	-0.046218326	F7_CC	F7
5924C	-0.012666785	-0.214014827	F7_CC	F7
5926C	0.188297555	-0.264967415	F7_CC	F7
5927C	0.054037584	-0.300254876	F7_CC	F7
5929C	0.25846601	-0.09667153	F7_CC	F7
5931C	-0.182042396	-0.077348697	F7_CC	F7
5933C	-0.058653955	-0.296792439	F7_CC	F7
5935C	-0.03914249	-0.34535325	F7_CC	F7
5937C	-0.060589005	-0.296096828	F7_CC	F7
5939C	-0.081101116	-0.227574008	F7_CC	F7
5941C	0.180615527	-0.387566725	F7_CC	F7
5942C	0.165848747	-0.373383318	F7_CC	F7
5943C	-0.026451212	-0.272314554	F7_CC	F7
5945C	-0.075933026	-0.287776371	F7_CC	F7
5947C	-0.002748843	-0.330295403	F7_CC	F7
5950C	-0.053988617	-0.184400242	F7_CC	F7
5951C	-0.148737674	-0.114264381	F7_CC	F7
5952C	0.050695817	-0.323498566	F7_CC	F7
5953C	-0.034577795	-0.250428203	F7_CC	F7
5954C	-0.110566268	-0.233691208	F7_CC	F7
5955C	0.077688845	-0.271075132	F7_CC	F7
5956C	-0.092751005	-0.133882192	F7_CC	F7
5958C	-0.059373631	-0.259569507	F7_CC	F7
5962C	-0.026588914	-0.269913731	F7_CC	F7
5963C	-0.054137386	-0.274651343	F7_CC	F7
5964C	-0.033480701	-0.295543567	F7_CC	F7
5965C	-0.00471232	-0.325443965	F7_CC	F7
5967C	-0.147017695	-0.04746497	F7_CC	F7
5969C	0.067358642	-0.284641618	F7_CC	F7
5970C	-0.150483266	-0.205815554	F7_CC	F7
5971C	-0.050141205	-0.189182189	F7_CC	F7
5972C	-0.104364567	-0.189406898	F7_CC	F7
5973C	-0.054206526	-0.096222433	F7_CC	F7
5974C	0.039387424	-0.319800225	F7_CC	F7
5976C	0.056198114	-0.392416916	F7_CC	F7
5977C	0.186653254	-0.310773702	F7_CC	F7
5979C	0.256452286	-0.291808193	F7_CC	F7
5981C	-0.016335361	-0.131096703	F7_CC	F7
5983C	-0.010822211	-0.401195972	F7_CC	F7
5985C	0.005933137	-0.227662368	F7_CC	F7
5986C	-0.123343851	-0.116058929	F7_CC	F7
5987C	-0.114253096	-0.237514906	F7_CC	F7
5988C	0.000252942	-0.375375296	F7_CC	F7
5989C	-0.10887036	-0.226145692	F7_CC	F7
5990C	-0.066960284	-0.26715738	F7_CC	F7
5991C	-0.038611558	-0.335430716	F7_CC	F7
5993C	-0.046425051	-0.277532358	F7_CC	F7
5994C	-0.099492147	-0.133590608	F7_CC	F7
5995C	-0.045145628	-0.292327879	F7_CC	F7
6000C	-0.106073011	-0.207597423	F7_CC	F7
6002C	0.094023213	-0.164316665	F7_CC	F7
6004C	-0.002451279	-0.102420469	F7_CC	F7
6005C	-0.038969706	-0.293588355	F7_CC	F7
6006C	-0.096502157	-0.271600537	F7_CC	F7
6007C	-0.160422346	-0.124804886	F7_CC	F7
6008C	-0.112001049	-0.206857417	F7_CC	F7
6009C	-0.056912304	-0.236544092	F7_CC	F7
6011C	0.040128399	-0.245540066	F7_CC	F7
6013C	-0.159043416	-0.117531901	F7_CC	F7
6014C	-0.124317137	-0.23215561	F7_CC	F7
6016C	-0.118490467	-0.153053532	F7_CC	F7
6017C	-0.12698861	-0.200720568	F7_CC	F7
6019C	-0.140609798	-0.179706491	F7_CC	F7
6020C	-0.0828996	-0.292748164	F7_CC	F7
6021C	-0.054205521	-0.315708037	F7_CC	F7
6022C	-0.076909979	-0.270218939	F7_CC	F7
6024C	-0.157026964	-0.157586011	F7_CC	F7
6025C	0.027885909	-0.353404026	F7_CC	F7
6027C	-0.172443518	-0.166967908	F7_CC	F7
6029C	-0.056062129	-0.199682496	F7_CC	F7
6030C	-0.07933578	-0.285200074	F7_CC	F7
6031C	0.172606699	-0.303938228	F7_CC	F7
6039C	-0.144693785	-0.202220656	F7_CC	F7
6040C	-0.095544209	-0.115082682	F7_CC	F7
6041C	0.071119213	-0.19615942	F7_CC	F7
6044C	0.145561147	-0.344386303	F7_CC	F7
6045C	-0.148309654	-0.199966275	F7_CC	F7
6046C	-0.072964776	-0.276607849	F7_CC	F7
6048C	-0.155761334	-0.102804969	F7_CC	F7
6049C	-0.072069624	-0.329028622	F7_CC	F7
6050C	0.176253345	-0.357141319	F7_CC	F7
6051C	-0.099208075	-0.160123055	F7_CC	F7
6052C	0.21400391	-0.324574339	F7_CC	F7
6053C	-0.153360117	-0.057927109	F7_CC	F7
6055C	0.065017138	-0.194044242	F7_CC	F7
6056C	0.017930062	-0.357256269	F7_CC	F7
6057C	-0.00246013	-0.303663578	F7_CC	F7
6058C	-0.159657299	-0.10155811	F7_CC	F7
6060C	-0.020171819	-0.218011096	F7_CC	F7
6061C	-0.199220758	0.013767562	F7_CC	F7
6062C	0.148778298	-0.383099299	F7_CC	F7
6064C	0.18663463	-0.376871017	F7_CC	F7
6065C	0.059112861	-0.394765239	F7_CC	F7
6066C	0.105695083	-0.392499976	F7_CC	F7
6068C	0.010922543	-0.318832048	F7_CC	F7
6070C	-0.038218298	-0.293121298	F7_CC	F7
6071C	0.174700956	-0.238121426	F7_CC	F7
6073C	0.03046944	-0.212659793	F7_CC	F7
6078C	0.0328154	-0.394279805	F7_CC	F7
6081C	0.101703995	-0.341858631	F7_CC	F7
6082C	-0.066168492	-0.137069367	F7_CC	F7
6084C	0.280105478	-0.229837313	F7_CC	F7
6086C	-0.035394954	-0.261083003	F7_CC	F7
6087C	-0.064042644	-0.307744516	F7_CC	F7
6089C	-0.111210897	-0.187658433	F7_CC	F7
6093C	-0.129450125	-0.240240865	F7_CC	F7
6096C	-0.139262784	-0.066358831	F7_CC	F7
6101C	0.065842256	-0.309861018	F7_CC	F7
6103C	0.243933397	-0.36776929	F7_CC	F7
6105C	-0.043366136	-0.229905211	F7_CC	F7
6107C	0.187408485	-0.161633331	F7_CC	F7
6110C	0.020255452	-0.372018054	F7_CC	F7
6114C	-0.009522031	-0.075640845	F7_CC	F7
6115C	0.008356504	-0.353624098	F7_CC	F7
6117C	0.105792457	-0.302633501	F7_CC	F7
6119C	0.034398778	-0.343256587	F7_CC	F7
6125C	-0.054209254	-0.199777037	F7_CC	F7
6127C	-0.127772786	-0.193562851	F7_CC	F7
6128C	-0.053331098	-0.308525758	F7_CC	F7
6129C	-0.011712107	-0.277020744	F7_CC	F7
6131C	-0.007019072	-0.312243434	F7_CC	F7
6134C	0.215666609	-0.356149683	F7_CC	F7
6135C	-0.155466526	-0.079621398	F7_CC	F7
6136C	-0.066202306	-0.256483797	F7_CC	F7
6137C	-0.16084176	-0.18067057	F7_CC	F7
6139C	0.066358933	-0.167581252	F7_CC	F7
6140C	0.077733259	-0.359063635	F7_CC	F7
6141C	0.305214616	-0.199233618	F7_CC	F7
6143C	0.218521988	-0.298872215	F7_CC	F7
6144C	-0.08121006	-0.287477125	F7_CC	F7
6146C	0.104664906	-0.430894444	F7_CC	F7
6147C	0.316765923	-0.244290803	F7_CC	F7
6148C	-0.026864447	-0.291600264	F7_CC	F7
6149C	0.013376318	-0.150166569	F7_CC	F7
6150C	-0.16325667	-0.047898233	F7_CC	F7
6158C	-0.152392111	-0.067832588	F7_CC	F7
