DS	TAX	HER1	HER2	LEVEL
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus	0.041767803	0.0302 	Genus
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Epulopiscium	0.041693145	0.0417 	Genus
D240	Otu983	0.041665579	0.0417 	OTUs
D240	Otu5456	0.041563333	0.0413 	OTUs
D240	Otu14123	0.041487574	0.0397 	OTUs
D240	Otu10657	0.041463087	0.0415 	OTUs
D240	Otu29998	0.041425998	0.0414 	OTUs
D240	Otu10848	0.041349268	0.0413 	OTUs
D240	Otu7016	0.041344748	0.0413 	OTUs
D240	Otu12810	0.041324754	0.0353 	OTUs
D240	Otu17014	0.041301783	0.0413 	OTUs
D240	Otu13756	0.041297667	0.0413 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Mogibacteriaceae.Mogibacterium	0.041283782	0.0413 	Genus
D240	Otu7781	0.041248143	0.0412 	OTUs
D240	Otu15803	0.041245683	0.0412 	OTUs
D240	Otu7002	0.041218551	0.0412 	OTUs
D240	Otu15616	0.04117017	0.0412 	OTUs
D240	Otu15095	0.041156531	0.0379 	OTUs
D240	Otu24286	0.041144075	0.0319 	OTUs
D240	Otu23440	0.041091732	0.0411 	OTUs
D240	Otu24347	0.04108596	0.0411 	OTUs
D240	Otu27470	0.041073182	0.0411 	OTUs
D240	Otu15904	0.041073088	0.0411 	OTUs
D240	Otu1277	0.041072557	0.0411 	OTUs
D240	Otu13726	0.041033568	0.0410 	OTUs
D240	Otu12288	0.041028727	0.0410 	OTUs
D240	Otu22013	0.040911295	0.0409 	OTUs
D240	Otu29900	0.040834281	0.0408 	OTUs
D240	Otu17241	0.040815548	0.0408 	OTUs
D240	Otu7762	0.040807868	0.0408 	OTUs
D240	Otu22498	0.040773568	0.0388 	OTUs
D240	Otu28445	0.040671411	0.0407 	OTUs
D240	Otu9114	0.040620491	0.0406 	OTUs
D240	Otu17114	0.040599925	0.0406 	OTUs
D240	Otu15975	0.040594238	0.0406 	OTUs
D240	Otu144	0.040559763	0.0406 	OTUs
D240	Otu12078	0.040537301	0.0405 	OTUs
D240	Otu28665	0.040534939	0.0405 	OTUs
D240	Otu7413	0.040471499	0.0401 	OTUs
D240	Otu10764	0.040432889	0.0280 	OTUs
D240	Otu569	0.040394622	0.0245 	OTUs
D240	Otu5946	0.040355713	0.0302 	OTUs
D240	Otu1532	0.04034316	0.0403 	OTUs
D240	Otu668	0.040315554	0.0403 	OTUs
D240	Otu26721	0.040229415	0.0402 	OTUs
D240	Bacteria.Verrucomicrobia.Verrucomicrobiae	0.040191189	0.0402 	Class
D240	Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales	0.040191189	0.0402 	Order
D240	Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae	0.040191189	0.0402 	Family
D240	Otu218	0.040112311	0.0229 	OTUs
D240	Otu767	0.040067496	0.0401 	OTUs
D240	Otu8939	0.040060021	0.0401 	OTUs
D240	Otu21585	0.03999949	0.0400 	OTUs
D240	Otu7557	0.039939006	0.0399 	OTUs
D240	Otu7116	0.039905263	0.0399 	OTUs
D240	Otu871	0.039893721	0.0382 	OTUs
D240	Otu4013	0.0398832	0.0399 	OTUs
D240	Otu10726	0.039828493	0.0293 	OTUs
D240	Otu9741	0.039810215	0.0398 	OTUs
D240	Otu7829	0.039775841	0.0292 	OTUs
D240	Otu10406	0.039745923	0.0374 	OTUs
D240	Otu6049	0.039668509	0.0274 	OTUs
D240	Otu28833	0.03963937	0.0353 	OTUs
D240	Otu21894	0.039604116	0.0385 	OTUs
D240	Otu7498	0.039593899	0.0227 	OTUs
D240	Otu15928	0.03950989	0.0395 	OTUs
D240	Otu8984	0.03949182	0.0395 	OTUs
D240	Otu9830	0.039476103	0.0389 	OTUs
D240	Otu9225	0.039445945	0.0394 	OTUs
D240	Otu16270	0.039381267	0.0394 	OTUs
D240	Otu9781	0.039375844	0.0394 	OTUs
D240	Otu658	0.039263391	0.0393 	OTUs
D240	Otu6408	0.03925122	0.0393 	OTUs
D240	Otu26415	0.039244068	0.0337 	OTUs
D240	Otu15806	0.03921689	0.0392 	OTUs
D240	Otu15905	0.039166203	0.0392 	OTUs
D240	Otu16023	0.039165714	0.0392 	OTUs
D240	Otu7564	0.039043914	0.0380 	OTUs
D240	Otu7133	0.039015923	0.0390 	OTUs
D240	Otu10837	0.038987219	0.0390 	OTUs
D240	Otu2665	0.038957229	0.0275 	OTUs
D240	Otu16339	0.038913196	0.0389 	OTUs
D240	Otu25363	0.038892328	0.0389 	OTUs
D240	Otu24758	0.038872251	0.0389 	OTUs
D240	Otu11634	0.038856209	0.0351 	OTUs
D240	Otu558	0.038839305	0.0388 	OTUs
D240	Otu648	0.038826558	0.0388 	OTUs
D240	Otu24697	0.038780363	0.0388 	OTUs
D240	Otu15786	0.038760752	0.0388 	OTUs
D240	Otu7855	0.038758738	0.0388 	OTUs
D240	Bacteria.Actinobacteria.Actinobacteria.Actinomycetales.Corynebacteriaceae	0.038744742	0.0387 	Family
D240	Bacteria.Actinobacteria.Actinobacteria.Actinomycetales.Corynebacteriaceae.Corynebacterium	0.038744742	0.0387 	Genus
D240	Otu3957	0.038707987	0.0326 	OTUs
D240	Otu1148	0.038675101	0.0387 	OTUs
D240	Otu28844	0.038624718	0.0386 	OTUs
D240	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides_plebeius	0.038581045	0.0386 	Species
D240	Otu164	0.038530496	0.0350 	OTUs
D240	Otu7114	0.038424823	0.0384 	OTUs
D240	Otu21460	0.038384849	0.0384 	OTUs
D240	Otu7157	0.038382255	0.0384 	OTUs
D240	Otu11361	0.038378618	0.0243 	OTUs
D240	Otu24708	0.038372773	0.0353 	OTUs
D240	Otu333	0.038300872	0.0344 	OTUs
D240	Otu19795	0.038300237	0.0364 	OTUs
D240	Otu7280	0.038231305	0.0382 	OTUs
D240	Otu7241	0.03820944	0.0382 	OTUs
D240	Otu25189	0.038155685	0.0382 	OTUs
D240	Otu6031	0.038101803	0.0282 	OTUs
D240	Otu146	0.038098268	0.0381 	OTUs
D240	Otu9172	0.037920974	0.0379 	OTUs
D240	Otu7365	0.037888917	0.0377 	OTUs
D240	Otu13720	0.037871679	0.0379 	OTUs
D240	Otu7219	0.037726996	0.0377 	OTUs
D240	Otu31353	0.037710556	0.0368 	OTUs
D240	Otu16098	0.037695748	0.0377 	OTUs
D240	Otu13916	0.037673582	0.0377 	OTUs
D240	Otu273	0.037647344	0.0376 	OTUs
D240	Otu1112	0.037634447	0.0376 	OTUs
D240	Bacteria.Lentisphaerae	0.037552055	0.0279 	Phylum
D240	Bacteria.Lentisphaerae.Lentisphaeria	0.037552055	0.0279 	Class
D240	Otu7248	0.037528056	0.0248 	OTUs
D240	Otu2818	0.037508148	0.0375 	OTUs
D240	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.p.2534.18B5	0.037477093	0.0375 	Family
D240	Otu15773	0.037447761	0.0374 	OTUs
D240	Otu25357	0.037360796	0.0348 	OTUs
D240	Otu21644	0.037343667	0.0373 	OTUs
D240	Otu14252	0.037285013	0.0373 	OTUs
D240	Otu15768	0.037278467	0.0373 	OTUs
D240	Otu22058	0.037260113	0.0246 	OTUs
D240	Otu16263	0.037241832	0.0373 	OTUs
D240	Otu29101	0.037187176	0.0243 	OTUs
D240	Otu28553	0.037177278	0.0281 	OTUs
D240	Otu25118	0.037149505	0.0371 	OTUs
D240	Otu8857	0.03711537	0.0371 	OTUs
D240	Otu21127	0.037070259	0.0371 	OTUs
D240	Otu702	0.037062412	0.0371 	OTUs
D240	Otu7179	0.03700431	0.0370 	OTUs
D240	Otu16146	0.036969827	0.0370 	OTUs
D240	Otu664	0.036884361	0.0369 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium.Faecalibacterium_prausnitzii	0.036781515	0.0368 	Species
D240	Otu21626	0.036760886	0.0368 	OTUs
D240	Otu7463	0.036705783	0.0367 	OTUs
D240	Otu9546	0.036664924	0.0367 	OTUs
D240	Otu12044	0.036643463	0.0366 	OTUs
D240	Otu7987	0.036623966	0.0366 	OTUs
D240	Otu143	0.036590097	0.0360 	OTUs
D240	Otu10392	0.036568855	0.0364 	OTUs
D240	Otu16154	0.036548923	0.0365 	OTUs
D240	Otu24713	0.036543483	0.0365 	OTUs
D240	Otu7599	0.036509429	0.0365 	OTUs
D240	Otu15767	0.036494848	0.0365 	OTUs
D240	Otu13919	0.03648923	0.0328 	OTUs
D240	Otu16089	0.036488675	0.0365 	OTUs
D240	Otu609	0.036461102	0.0365 	OTUs
D240	Otu21407	0.036453539	0.0171 	OTUs
D240	Otu11700	0.036430869	0.0364 	OTUs
D240	Otu1137	0.036375647	0.0364 	OTUs
D240	Otu11073	0.036355841	0.0348 	OTUs
D240	Otu16777	0.036303158	0.0363 	OTUs
D240	Otu560	0.036182943	0.0213 	OTUs
D240	Otu1258	0.036147697	0.0362 	OTUs
D240	Otu7448	0.036121963	0.0361 	OTUs
D240	Otu223	0.036109374	0.0361 	OTUs
D240	Otu1213	0.036095193	0.0361 	OTUs
D240	Otu378	0.03591139	0.0333 	OTUs
D240	Otu16608	0.035882923	0.0359 	OTUs
D240	Otu15546	0.035802704	0.0358 	OTUs
D240	Otu16042	0.035728378	0.0357 	OTUs
D240	Otu1506	0.035721244	0.0354 	OTUs
D240	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus_luteciae	0.035643212	0.0356 	Species
D240	Otu33	0.035643212	0.0356 	OTUs
D240	Otu1615	0.035634036	0.0356 	OTUs
D240	Otu28508	0.035538394	0.0355 	OTUs
D240	Otu6916	0.035503255	0.0355 	OTUs
D240	Otu24080	0.035487547	0.0355 	OTUs
D240	Otu16493	0.035467694	0.0355 	OTUs
D240	Otu6461	0.035458899	0.0339 	OTUs
D240	Otu194	0.035442241	0.0354 	OTUs
D240	Otu26437	0.035439688	0.0354 	OTUs
D240	Otu10375	0.035385441	0.0354 	OTUs
D240	Bacteria.Actinobacteria.Actinobacteria.Actinomycetales	0.035369772	0.0316 	Order
D240	Otu860	0.035309908	0.0353 	OTUs
D240	Otu1174	0.035273243	0.0322 	OTUs
D240	Otu7986	0.035251772	0.0353 	OTUs
D240	Otu16020	0.035223493	0.0315 	OTUs
D240	Otu15877	0.035196371	0.0352 	OTUs
D240	Otu25281	0.035191687	0.0429 	OTUs
D240	Otu19806	0.035136703	0.0032 	OTUs
D240	Otu24362	0.035113161	0.0351 	OTUs
D240	Otu1370	0.035077693	0.0351 	OTUs
D240	Otu10092	0.035069244	0.0351 	OTUs
D240	Otu15718	0.035030959	0.0350 	OTUs
D240	Otu23016	0.034998267	0.0322 	OTUs
D240	Otu7061	0.034965677	0.0350 	OTUs
D240	Otu413	0.034899148	0.0349 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Tissierellaceae	0.034892271	0.0349 	Family
D240	Otu9487	0.034833936	0.0208 	OTUs
D240	Otu475	0.034791751	0.0348 	OTUs
D240	Otu1322	0.034785815	0.0348 	OTUs
D240	Otu367	0.034747654	0.0227 	OTUs
D240	Otu142	0.034579929	0.0335 	OTUs
D240	Otu4128	0.034577226	0.0346 	OTUs
D240	Otu21408	0.034532981	0.0345 	OTUs
D240	Otu28447	0.034408096	0.0340 	OTUs
D240	Otu9711	0.034405604	0.0344 	OTUs
D240	Otu949	0.034359108	0.0344 	OTUs
D240	Otu9738	0.034301067	0.0349 	OTUs
D240	Otu22966	0.034218451	0.0342 	OTUs
D240	Otu9305	0.034214548	0.0342 	OTUs
D240	Otu16374	0.034154495	0.0168 	OTUs
D240	Otu17807	0.034129676	0.0341 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira	0.034078668	0.0341 	Genus
D240	Otu24748	0.034027704	0.0340 	OTUs
D240	Otu1232	0.034016823	0.0340 	OTUs
D240	Otu917	0.033985081	0.0340 	OTUs
D240	Otu16985	0.033971538	0.0340 	OTUs
D240	Otu7919	0.033962738	0.0097 	OTUs
D240	Otu17782	0.033953151	0.0340 	OTUs
D240	Otu160	0.033663718	0.0337 	OTUs
D240	Otu6081	0.03345526	0.0319 	OTUs
D240	Otu26012	0.033365174	0.0273 	OTUs
D240	Otu1521	0.033323684	0.0302 	OTUs
D240	Otu16695	0.033322541	0.0321 	OTUs
D240	Otu9481	0.033268551	0.0333 	OTUs
D240	Otu16094	0.033235591	0.0262 	OTUs
D240	Otu12649	0.033231102	0.0332 	OTUs
D240	Otu133	0.033224896	0.0313 	OTUs
D240	Otu19813	0.033208537	0.0237 	OTUs
D240	Otu7823	0.033171738	0.0229 	OTUs
D240	Otu11991	0.033163044	0.0305 	OTUs
D240	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus_mucosae	0.033149211	0.0331 	Species
D240	Otu118	0.033149211	0.0331 	OTUs
D240	Otu21328	0.033139412	0.0266 	OTUs
D240	Otu1240	0.033085547	0.0254 	OTUs
D240	Otu16147	0.033037451	0.0330 	OTUs
D240	Otu22762	0.033026275	0.0330 	OTUs
D240	Otu15775	0.033022493	0.0319 	OTUs
D240	Otu9513	0.03299563	0.0330 	OTUs
D240	Otu9190	0.032973189	0.0110 	OTUs
D240	Otu3415	0.032927625	0.0329 	OTUs
D240	Otu988	0.032865174	0.0329 	OTUs
D240	Otu13553	0.032827477	0.0228 	OTUs
D240	Otu15794	0.032762278	0.0328 	OTUs
D240	Otu611	0.032728718	0.0166 	OTUs
D240	Otu7354	0.032662675	0.0314 	OTUs
D240	Otu10750	0.03266037	0.0327 	OTUs
D240	Otu16292	0.032637742	0.0326 	OTUs
D240	Otu9846	0.032549162	0.0325 	OTUs
D240	Otu21330	0.032511785	0.0325 	OTUs
D240	Otu16914	0.032510329	0.0325 	OTUs
D240	Otu16788	0.032501822	0.0325 	OTUs
D240	Otu9203	0.032496094	0.0325 	OTUs
D240	Otu1034	0.032389442	0.0324 	OTUs
D240	Otu7858	0.032299199	0.0323 	OTUs
D240	Otu9018	0.032298989	0.0323 	OTUs
D240	Otu3305	0.032245012	0.0322 	OTUs
D240	Otu348	0.032227805	0.0322 	OTUs
D240	Otu795	0.032222559	0.0203 	OTUs
D240	Otu15726	0.032207754	0.0322 	OTUs
D240	Otu761	0.03200667	0.0320 	OTUs
D240	Otu17759	0.031989612	0.0320 	OTUs
D240	Otu10495	0.031983426	0.0310 	OTUs
D240	Otu10394	0.03197028	0.0320 	OTUs
D240	Otu10725	0.031951459	0.0281 	OTUs
D240	Otu474	0.03194495	0.0286 	OTUs
D240	Otu4819	0.031873878	0.0159 	OTUs
D240	Otu10773	0.031858729	0.0302 	OTUs
D240	Otu16297	0.031837456	0.0318 	OTUs
D240	Otu1307	0.031677617	0.0317 	OTUs
D240	Otu16170	0.031644346	0.0317 	OTUs
D240	Otu6598	0.031527655	0.0312 	OTUs
D240	Otu3592	0.031523151	0.0315 	OTUs
D240	Otu9266	0.031473414	0.0315 	OTUs
D240	Otu2130	0.031453462	0.0310 	OTUs
D240	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus_alactolyticus	0.031420029	0.0210 	Species
D240	Otu1122	0.031418857	0.0314 	OTUs
D240	Otu8905	0.031411374	0.0273 	OTUs
D240	Otu8916	0.031362875	0.0314 	OTUs
D240	Otu15850	0.03123529	0.0312 	OTUs
D240	Otu7438	0.031216637	0.0312 	OTUs
D240	Bacteria.Actinobacteria.Actinobacteria	0.031183807	0.0267 	Class
D240	Otu31530	0.031120031	0.0291 	OTUs
D240	Otu360	0.031081288	0.0310 	OTUs
D240	Otu29846	0.031019788	0.0310 	OTUs
D240	Otu7184	0.03101657	0.0310 	OTUs
D240	Otu24709	0.030998062	0.0310 	OTUs
D240	Otu14145	0.03096815	0.0260 	OTUs
D240	Otu13060	0.030863384	0.0309 	OTUs
D240	Otu16972	0.030793527	0.0308 	OTUs
D240	Otu86	0.030658496	0.0304 	OTUs
D240	Otu15713	0.030585196	0.0361 	OTUs
D240	Otu10169	0.030578026	0.0249 	OTUs
D240	Otu13392	0.030412141	0.0304 	OTUs
D240	Otu26637	0.030382593	0.0304 	OTUs
D240	Otu21526	0.03036596	0.0293 	OTUs
D240	Otu9330	0.030332229	0.0303 	OTUs
D240	Otu21938	0.03028317	0.0303 	OTUs
D240	Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Helicobacteraceae	0.030229808	0.0302 	Family
D240	Otu1485	0.030147976	0.0301 	OTUs
D240	Otu16255	0.030141604	0.0301 	OTUs
D240	Otu7010	0.03006177	0.0266 	OTUs
D240	Otu10859	0.030010411	0.0234 	OTUs
D240	Otu251	0.029997895	0.0286 	OTUs
D240	Otu890	0.029983748	0.0300 	OTUs
D240	Otu21880	0.029902121	0.0292 	OTUs
D240	Otu16163	0.02988803	0.0299 	OTUs
D240	Otu1247	0.029838445	0.0146 	OTUs
D240	Otu7808	0.029789589	0.0298 	OTUs
D240	Otu30169	0.029574903	0.0289 	OTUs
D240	Otu15737	0.029533542	0.0247 	OTUs
D240	Otu880	0.029524102	0.0295 	OTUs
D240	Otu21778	0.029469436	0.0295 	OTUs
D240	Otu20952	0.029411095	0.0294 	OTUs
D240	Otu9907	0.029389884	0.0294 	OTUs
D240	Otu16070	0.0293821	0.0294 	OTUs
D240	Otu16264	0.0292849	0.0196 	OTUs
D240	Otu9973	0.029148724	0.0275 	OTUs
D240	Otu30455	0.029133227	0.0291 	OTUs
D240	Otu15822	0.029119932	0.0291 	OTUs
D240	Otu15785	0.029110717	0.0291 	OTUs
D240	Otu11052	0.029071684	0.0291 	OTUs
D240	Otu505	0.029068765	0.0291 	OTUs
D240	Otu16409	0.02899457	0.0290 	OTUs
D240	Otu8090	0.028925213	0.0289 	OTUs
D240	Otu1029	0.028780237	0.0288 	OTUs
D240	Otu7266	0.028669294	0.0287 	OTUs
D240	Otu2019	0.028648088	0.0286 	OTUs
D240	Otu21568	0.028626344	0.0286 	OTUs
D240	Otu1297	0.02860206	0.0286 	OTUs
D240	Otu15863	0.028560898	0.0286 	OTUs
D240	Otu15799	0.028515088	0.0281 	OTUs
D240	Otu16322	0.028387735	0.0186 	OTUs
D240	Bacteria.Lentisphaerae.Lentisphaeria.Z20.R4.45B	0.028347417	0.0273 	Family
D240	Otu7028	0.028328393	0.0227 	OTUs
D240	Otu9584	0.028297804	0.0283 	OTUs
D240	Otu673	0.02829495	0.0283 	OTUs
D240	Otu7291	0.028262476	0.0283 	OTUs
D240	Otu7911	0.028233548	0.0282 	OTUs
D240	Otu7084	0.028229284	0.0282 	OTUs
D240	Otu22470	0.028213725	0.0243 	OTUs
D240	Otu11548	0.028204006	0.0282 	OTUs
D240	Otu27576	0.028194057	0.0282 	OTUs
D240	Otu15860	0.028162642	0.0282 	OTUs
D240	Bacteria.Lentisphaerae.Lentisphaeria.Z20	0.02812213	0.0250 	Order
D240	Otu1321	0.028090103	0.0236 	OTUs
D240	Otu29651	0.028044222	0.0280 	OTUs
D240	Otu16095	0.027999582	0.0280 	OTUs
D240	Otu9791	0.027997432	0.0280 	OTUs
D240	Otu28934	0.027917574	0.0000 	OTUs
D240	Otu21903	0.027829066	0.0201 	OTUs
D240	Otu87	0.027758343	0.0190 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnobacterium	0.027739101	0.0277 	Genus
D240	Otu21319	0.027739101	0.0277 	OTUs
D240	Otu8151	0.027731859	0.0277 	OTUs
D240	Otu28789	0.027728312	0.0275 	OTUs
D240	Otu839	0.027708816	0.0277 	OTUs
D240	Otu789	0.027700503	0.0277 	OTUs
D240	Otu15666	0.027675432	0.0277 	OTUs
D240	Otu31334	0.027669032	0.0277 	OTUs
D240	Otu10121	0.027658615	0.0277 	OTUs
D240	Otu657	0.027650289	0.0277 	OTUs
D240	Otu1091	0.02764983	0.0277 	OTUs
D240	Otu7429	0.027646811	0.0276 	OTUs
D240	Otu755	0.027609091	0.0253 	OTUs
D240	Otu283	0.027595677	0.0276 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Mitsuokella	0.027565609	0.0276 	Genus
D240	Otu2586	0.027546051	0.0276 	OTUs
D240	Otu24749	0.027443892	0.0274 	OTUs
D240	Otu21973	0.027343514	0.0273 	OTUs
D240	Otu9526	0.027323851	0.0273 	OTUs
D240	Otu29197	0.027321622	0.0273 	OTUs
D240	Otu1386	0.027313968	0.0273 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Dehalobacteriaceae.Dehalobacterium	0.027295968	0.0208 	Genus
D240	Otu31118	0.02727031	0.0177 	OTUs
D240	Otu14919	0.027203578	0.0272 	OTUs
D240	Otu23454	0.027168435	0.0150 	OTUs
D240	Otu17013	0.027118639	0.0271 	OTUs
D240	Otu15744	0.027111806	0.0290 	OTUs
D240	Otu29	0.02705692	0.0270 	OTUs
D240	Otu11563	0.027055556	0.0271 	OTUs
D240	Otu686	0.026991374	0.0217 	OTUs
D240	Otu7621	0.026987305	0.0241 	OTUs
D240	Otu21402	0.026938573	0.0269 	OTUs
D240	Otu21628	0.026925163	0.0269 	OTUs
D240	Otu10016	0.026812769	0.0268 	OTUs
D240	Otu7626	0.02672224	0.0267 	OTUs
D240	Otu11781	0.026668708	0.0267 	OTUs
D240	Otu11279	0.02665791	0.0267 	OTUs
D240	Otu17094	0.026650515	0.0267 	OTUs
D240	Otu24781	0.026520141	0.0265 	OTUs
D240	Otu12499	0.026418177	0.0264 	OTUs
D240	Otu8243	0.026413039	0.0264 	OTUs
D240	Otu1525	0.026393597	0.0209 	OTUs
D240	Otu12885	0.026387374	0.0264 	OTUs
D240	Otu7226	0.026369855	0.0264 	OTUs
D240	Otu7138	0.026270261	0.0262 	OTUs
D240	Otu485	0.026259402	0.0257 	OTUs
D240	Otu8158	0.026215156	0.0255 	OTUs
D240	Otu28688	0.026136724	0.0192 	OTUs
D240	Otu27970	0.026112635	0.0259 	OTUs
D240	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Veillonella	0.026030005	0.0260 	Genus
D240	Bacteria.Tenericutes.Mollicutes.RF39	0.025960236	0.0260 	Order
D240	Otu11837	0.025954536	0.0260 	OTUs
D240	Otu9085	0.025947086	0.0160 	OTUs
D240	Otu16129	0.025935928	0.0259 	OTUs
D240	Otu29017	0.025868171	0.0259 	OTUs
D240	Otu28521	0.025847296	0.0258 	OTUs
D240	Otu3443	0.025814141	0.0196 	OTUs
D240	Otu661	0.025797751	0.0258 	OTUs
D240	Otu1495	0.025714901	0.0186 	OTUs
D240	Otu8747	0.025665334	0.0206 	OTUs
D240	Otu26080	0.025639178	0.0211 	OTUs
D240	Otu15919	0.025634964	0.0256 	OTUs
D240	Otu15719	0.025604633	0.0016 	OTUs
D240	Otu26283	0.025495988	0.0255 	OTUs
D240	Otu7035	0.025443189	0.0254 	OTUs
D240	Otu17441	0.025417466	0.0240 	OTUs
D240	Otu7922	0.025332023	0.0253 	OTUs
D240	Otu29849	0.02525035	0.0245 	OTUs
D240	Otu16061	0.025235568	0.0216 	OTUs
D240	Otu13417	0.025217846	0.0252 	OTUs
D240	Otu621	0.025217784	0.0252 	OTUs
D240	Otu655	0.025212207	0.0252 	OTUs
D240	Otu22674	0.025187073	0.0247 	OTUs
D240	Otu24596	0.025164648	0.0252 	OTUs
D240	Otu7284	0.025153545	0.0251 	OTUs
D240	Otu7796	0.02513213	0.0251 	OTUs
D240	Otu10627	0.025125885	0.0251 	OTUs
D240	Otu8067	0.025102257	0.0251 	OTUs
D240	Otu16987	0.025058475	0.0251 	OTUs
D240	Otu16226	0.025046352	0.0251 	OTUs
D240	Otu11910	0.024992007	0.0167 	OTUs
D240	Otu22095	0.02494939	0.0249 	OTUs
D240	Otu15683	0.024926656	0.0249 	OTUs
D240	Otu10101	0.024893023	0.0249 	OTUs
D240	Otu7277	0.024878975	0.0249 	OTUs
D240	Otu19825	0.024872515	0.0076 	OTUs
D240	Otu3741	0.024854304	0.0196 	OTUs
D240	Otu1167	0.024809432	0.0245 	OTUs
D240	Otu16868	0.024785853	0.0248 	OTUs
D240	Otu3621	0.024780487	0.0196 	OTUs
D240	Otu12486	0.024747385	0.0252 	OTUs
D240	Otu16715	0.024725541	0.0238 	OTUs
D240	Otu188	0.024725294	0.0196 	OTUs
D240	Otu618	0.02469	0.0247 	OTUs
D240	Otu4068	0.024636014	0.0173 	OTUs
D240	Otu10602	0.024625105	0.0246 	OTUs
D240	Otu10556	0.024553757	0.0246 	OTUs
D240	Otu2097	0.024399808	0.0244 	OTUs
D240	Otu9493	0.024397491	0.0244 	OTUs
D240	Otu1417	0.024336824	0.0121 	OTUs
D240	Otu7603	0.024225317	0.0242 	OTUs
D240	Otu15739	0.024204421	0.0178 	OTUs
D240	Otu11018	0.024166373	0.0242 	OTUs
D240	Otu10745	0.024160519	0.0186 	OTUs
D240	Otu1256	0.024119887	0.0140 	OTUs
D240	Otu16986	0.024090174	0.0237 	OTUs
D240	Otu28502	0.024068155	0.0241 	OTUs
D240	Otu7210	0.023981578	0.0240 	OTUs
D240	Otu1206	0.023918195	0.0239 	OTUs
D240	Otu21675	0.023840784	0.0239 	OTUs
D240	Otu11608	0.023817687	0.0222 	OTUs
D240	Otu25079	0.023772401	0.0238 	OTUs
D240	Otu22154	0.023705178	0.0237 	OTUs
D240	Otu22655	0.023664631	0.0237 	OTUs
D240	Otu1546	0.02364393	0.0236 	OTUs
D240	Otu1469	0.023636619	0.0156 	OTUs
D240	Otu2689	0.023620479	0.0141 	OTUs
D240	Otu1310	0.023555549	0.0195 	OTUs
D240	Otu22004	0.023502475	0.0234 	OTUs
D240	Otu9353	0.023460818	0.0194 	OTUs
D240	Otu1183	0.023459957	0.0227 	OTUs
D240	Otu1245	0.023453978	0.0235 	OTUs
D240	Otu9715	0.0233202	0.0233 	OTUs
D240	Otu9081	0.023307651	0.0233 	OTUs
D240	Otu713	0.023233953	0.0232 	OTUs
D240	Otu7828	0.023187781	0.0232 	OTUs
D240	Otu15259	0.023181918	0.0232 	OTUs
D240	Otu1103	0.023119057	0.0226 	OTUs
D240	Otu130	0.023060054	0.0231 	OTUs
D240	Otu9036	0.023059509	0.0204 	OTUs
D240	Otu11838	0.022986314	0.0230 	OTUs
D240	Otu8059	0.022977834	0.0230 	OTUs
D240	Otu21753	0.022958401	0.0230 	OTUs
D240	Otu34	0.022882752	0.0229 	OTUs
D240	Otu28423	0.022868396	0.0228 	OTUs
D240	Otu17363	0.02282406	0.0228 	OTUs
D240	Otu7577	0.022796012	0.0166 	OTUs
D240	Otu9577	0.022695937	0.0227 	OTUs
D240	Otu30596	0.022637761	0.0226 	OTUs
D240	Otu23112	0.022629352	0.0227 	OTUs
D240	Otu8745	0.022580724	0.0226 	OTUs
D240	Otu651	0.02255553	0.0219 	OTUs
D240	Otu11630	0.022453725	0.0162 	OTUs
D240	Otu12865	0.022387592	0.0224 	OTUs
D240	Otu489	0.02236384	0.0224 	OTUs
D240	Otu222	0.02230543	0.0223 	OTUs
D240	Otu631	0.022297879	0.0223 	OTUs
D240	Otu16433	0.022206179	0.0196 	OTUs
D240	Otu16655	0.02216798	0.0222 	OTUs
D240	Otu16549	0.02214691	0.0222 	OTUs
D240	Otu21662	0.022130724	0.0221 	OTUs
D240	Otu15750	0.022126943	0.0221 	OTUs
D240	Otu7791	0.022120233	0.0221 	OTUs
D240	Otu26751	0.022051491	0.0221 	OTUs
